id,query,answer,choices,gold,label_type
headlines69596,"Look for any mention of future gold prices. Does the news headline suggest a Asset Comparision for gold? Your response should be Yes or No.
Text: gold futures trade at 8-week high above $650 an ounce
Answer:",No,"[Yes, No]",1,""
headlines69597,"Consider if the headline compares gold with other assets. Does the news headline mention anything about a Price or Not in gold commodities? Please answer Yes or No.
Text: Gold futures settle at a nearly 5-week low
Answer:",Yes,"[Yes, No]",0,""
headlines69598,"Consider if the headline compares gold with other assets. Does the news headline mention anything about a Direction Up in gold commodities? Please answer Yes or No.
Text: Gold futures settle at a nearly 5-week low
Answer:",No,"[Yes, No]",1,""
headlines69599,"Consider if the headline compares gold with other assets. Does the news headline mention anything about a Direction Constant in gold commodities? Please answer Yes or No.
Text: Gold futures settle at a nearly 5-week low
Answer:",No,"[Yes, No]",1,""
headlines69600,"Consider if the headline compares gold with other assets. Does the news headline mention anything about a Direction Down in gold commodities? Please answer Yes or No.
Text: Gold futures settle at a nearly 5-week low
Answer:",Yes,"[Yes, No]",0,""
headlines69601,"Consider if the headline compares gold with other assets. Does the news headline mention anything about a PastPrice in gold commodities? Please answer Yes or No.
Text: Gold futures settle at a nearly 5-week low
Answer:",Yes,"[Yes, No]",0,""
headlines69602,"Consider if the headline compares gold with other assets. Does the news headline mention anything about a FuturePrice in gold commodities? Please answer Yes or No.
Text: Gold futures settle at a nearly 5-week low
Answer:",No,"[Yes, No]",1,""
headlines69603,"Consider if the headline compares gold with other assets. Does the news headline mention anything about a PastNews in gold commodities? Please answer Yes or No.
Text: Gold futures settle at a nearly 5-week low
Answer:",No,"[Yes, No]",1,""
headlines69604,"Consider if the headline compares gold with other assets. Does the news headline mention anything about a FutureNews in gold commodities? Please answer Yes or No.
Text: Gold futures settle at a nearly 5-week low
Answer:",No,"[Yes, No]",1,""
headlines69605,"Consider if the headline compares gold with other assets. Does the news headline mention anything about a Asset Comparision in gold commodities? Please answer Yes or No.
Text: Gold futures settle at a nearly 5-week low
Answer:",No,"[Yes, No]",1,""
headlines69606,"Look for any references to future events concerning gold. In the context of gold, is there a Price or Not implied in the news headline? Respond with Yes or No.
Text: August gold climbs $14.80, or 1.2%, to settle at $1,297.50/oz
Answer:",Yes,"[Yes, No]",0,""
headlines69607,"Look for any references to future events concerning gold. In the context of gold, is there a Direction Up implied in the news headline? Respond with Yes or No.
Text: August gold climbs $14.80, or 1.2%, to settle at $1,297.50/oz
Answer:",Yes,"[Yes, No]",0,""
headlines69608,"Look for any references to future events concerning gold. In the context of gold, is there a Direction Constant implied in the news headline? Respond with Yes or No.
Text: August gold climbs $14.80, or 1.2%, to settle at $1,297.50/oz
Answer:",No,"[Yes, No]",1,""
headlines69609,"Look for any references to future events concerning gold. In the context of gold, is there a Direction Down implied in the news headline? Respond with Yes or No.
Text: August gold climbs $14.80, or 1.2%, to settle at $1,297.50/oz
Answer:",No,"[Yes, No]",1,""
headlines69610,"Look for any references to future events concerning gold. In the context of gold, is there a PastPrice implied in the news headline? Respond with Yes or No.
Text: August gold climbs $14.80, or 1.2%, to settle at $1,297.50/oz
Answer:",Yes,"[Yes, No]",0,""
headlines69611,"Look for any references to future events concerning gold. In the context of gold, is there a FuturePrice implied in the news headline? Respond with Yes or No.
Text: August gold climbs $14.80, or 1.2%, to settle at $1,297.50/oz
Answer:",No,"[Yes, No]",1,""
headlines69612,"Look for any references to future events concerning gold. In the context of gold, is there a PastNews implied in the news headline? Respond with Yes or No.
Text: August gold climbs $14.80, or 1.2%, to settle at $1,297.50/oz
Answer:",No,"[Yes, No]",1,""
headlines69613,"Look for any references to future events concerning gold. In the context of gold, is there a FutureNews implied in the news headline? Respond with Yes or No.
Text: August gold climbs $14.80, or 1.2%, to settle at $1,297.50/oz
Answer:",No,"[Yes, No]",1,""
headlines69614,"Look for any references to future events concerning gold. In the context of gold, is there a Asset Comparision implied in the news headline? Respond with Yes or No.
Text: August gold climbs $14.80, or 1.2%, to settle at $1,297.50/oz
Answer:",No,"[Yes, No]",1,""
headlines69615,"Look for any mention of future gold prices. Does the news headline suggest a Price or Not for gold? Your response should be Yes or No.
Text: Gold ends April with modest monthly gain
Answer:",Yes,"[Yes, No]",0,""
headlines69616,"Look for any mention of future gold prices. Does the news headline suggest a Direction Up for gold? Your response should be Yes or No.
Text: Gold ends April with modest monthly gain
Answer:",Yes,"[Yes, No]",0,""
headlines69617,"Look for any mention of future gold prices. Does the news headline suggest a Direction Constant for gold? Your response should be Yes or No.
Text: Gold ends April with modest monthly gain
Answer:",No,"[Yes, No]",1,""
headlines69618,"Look for any mention of future gold prices. Does the news headline suggest a Direction Down for gold? Your response should be Yes or No.
Text: Gold ends April with modest monthly gain
Answer:",No,"[Yes, No]",1,""
headlines69619,"Look for any mention of future gold prices. Does the news headline suggest a PastPrice for gold? Your response should be Yes or No.
Text: Gold ends April with modest monthly gain
Answer:",Yes,"[Yes, No]",0,""
headlines69620,"Look for any mention of future gold prices. Does the news headline suggest a FuturePrice for gold? Your response should be Yes or No.
Text: Gold ends April with modest monthly gain
Answer:",No,"[Yes, No]",1,""
headlines69621,"Look for any mention of future gold prices. Does the news headline suggest a PastNews for gold? Your response should be Yes or No.
Text: Gold ends April with modest monthly gain
Answer:",No,"[Yes, No]",1,""
headlines69622,"Look for any mention of future gold prices. Does the news headline suggest a FutureNews for gold? Your response should be Yes or No.
Text: Gold ends April with modest monthly gain
Answer:",No,"[Yes, No]",1,""
headlines69623,"Look for any mention of future gold prices. Does the news headline suggest a Asset Comparision for gold? Your response should be Yes or No.
Text: Gold ends April with modest monthly gain
Answer:",No,"[Yes, No]",1,""
headlines69624,"Look for any references to future events concerning gold. In the context of gold, is there a Price or Not implied in the news headline? Respond with Yes or No.
Text: gold futures lose nearly 0.3% for the quarter
Answer:",Yes,"[Yes, No]",0,""
headlines69625,"Look for any references to future events concerning gold. In the context of gold, is there a Direction Up implied in the news headline? Respond with Yes or No.
Text: gold futures lose nearly 0.3% for the quarter
Answer:",No,"[Yes, No]",1,""
headlines69626,"Look for any references to future events concerning gold. In the context of gold, is there a Direction Constant implied in the news headline? Respond with Yes or No.
Text: gold futures lose nearly 0.3% for the quarter
Answer:",No,"[Yes, No]",1,""
headlines69627,"Look for any references to future events concerning gold. In the context of gold, is there a Direction Down implied in the news headline? Respond with Yes or No.
Text: gold futures lose nearly 0.3% for the quarter
Answer:",Yes,"[Yes, No]",0,""
headlines69628,"Look for any references to future events concerning gold. In the context of gold, is there a PastPrice implied in the news headline? Respond with Yes or No.
Text: gold futures lose nearly 0.3% for the quarter
Answer:",Yes,"[Yes, No]",0,""
headlines69629,"Look for any references to future events concerning gold. In the context of gold, is there a FuturePrice implied in the news headline? Respond with Yes or No.
Text: gold futures lose nearly 0.3% for the quarter
Answer:",No,"[Yes, No]",1,""
headlines69630,"Look for any references to future events concerning gold. In the context of gold, is there a PastNews implied in the news headline? Respond with Yes or No.
Text: gold futures lose nearly 0.3% for the quarter
Answer:",No,"[Yes, No]",1,""
headlines69631,"Look for any references to future events concerning gold. In the context of gold, is there a FutureNews implied in the news headline? Respond with Yes or No.
Text: gold futures lose nearly 0.3% for the quarter
Answer:",No,"[Yes, No]",1,""
