id,query,answer,choices,gold,text
410,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 0.0, A2: 18.92, A3: 9.25, A4: 1.0, A5: 8.0, A6: 4.0, A7: 1.0, A8: 1.0, A9: 1.0, A10: 4.0, A11: 1.0, A12: 2.0, A13: 80.0, A14: 501.0. 
",good,"[good, bad]",0,"The client has attributes: A1: 0.0, A2: 18.92, A3: 9.25, A4: 1.0, A5: 8.0, A6: 4.0, A7: 1.0, A8: 1.0, A9: 1.0, A10: 4.0, A11: 1.0, A12: 2.0, A13: 80.0, A14: 501.0."
411,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 0.0, A2: 30.42, A3: 1.375, A4: 2.0, A5: 9.0, A6: 8.0, A7: 0.04, A8: 0.0, A9: 1.0, A10: 3.0, A11: 0.0, A12: 2.0, A13: 0.0, A14: 34.0. 
",bad,"[good, bad]",1,"The client has attributes: A1: 0.0, A2: 30.42, A3: 1.375, A4: 2.0, A5: 9.0, A6: 8.0, A7: 0.04, A8: 0.0, A9: 1.0, A10: 3.0, A11: 0.0, A12: 2.0, A13: 0.0, A14: 34.0."
412,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 0.0, A2: 31.75, A3: 3.0, A4: 1.0, A5: 5.0, A6: 3.0, A7: 0.0, A8: 0.0, A9: 0.0, A10: 0.0, A11: 0.0, A12: 2.0, A13: 160.0, A14: 21.0. 
",bad,"[good, bad]",1,"The client has attributes: A1: 0.0, A2: 31.75, A3: 3.0, A4: 1.0, A5: 5.0, A6: 3.0, A7: 0.0, A8: 0.0, A9: 0.0, A10: 0.0, A11: 0.0, A12: 2.0, A13: 160.0, A14: 21.0."
413,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 0.0, A2: 21.75, A3: 11.75, A4: 2.0, A5: 8.0, A6: 4.0, A7: 0.25, A8: 0.0, A9: 0.0, A10: 0.0, A11: 1.0, A12: 2.0, A13: 180.0, A14: 1.0. 
",bad,"[good, bad]",1,"The client has attributes: A1: 0.0, A2: 21.75, A3: 11.75, A4: 2.0, A5: 8.0, A6: 4.0, A7: 0.25, A8: 0.0, A9: 0.0, A10: 0.0, A11: 1.0, A12: 2.0, A13: 180.0, A14: 1.0."
414,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 1.0, A2: 54.58, A3: 9.415, A4: 2.0, A5: 1.0, A6: 1.0, A7: 14.415, A8: 1.0, A9: 1.0, A10: 11.0, A11: 1.0, A12: 2.0, A13: 30.0, A14: 301.0. 
",good,"[good, bad]",0,"The client has attributes: A1: 1.0, A2: 54.58, A3: 9.415, A4: 2.0, A5: 1.0, A6: 1.0, A7: 14.415, A8: 1.0, A9: 1.0, A10: 11.0, A11: 1.0, A12: 2.0, A13: 30.0, A14: 301.0."
415,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 0.0, A2: 46.0, A3: 4.0, A4: 2.0, A5: 5.0, A6: 3.0, A7: 0.0, A8: 1.0, A9: 0.0, A10: 0.0, A11: 0.0, A12: 2.0, A13: 100.0, A14: 961.0. 
",good,"[good, bad]",0,"The client has attributes: A1: 0.0, A2: 46.0, A3: 4.0, A4: 2.0, A5: 5.0, A6: 3.0, A7: 0.0, A8: 1.0, A9: 0.0, A10: 0.0, A11: 0.0, A12: 2.0, A13: 100.0, A14: 961.0."
416,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 0.0, A2: 32.25, A3: 1.5, A4: 2.0, A5: 8.0, A6: 4.0, A7: 0.25, A8: 0.0, A9: 0.0, A10: 0.0, A11: 1.0, A12: 2.0, A13: 372.0, A14: 123.0. 
",bad,"[good, bad]",1,"The client has attributes: A1: 0.0, A2: 32.25, A3: 1.5, A4: 2.0, A5: 8.0, A6: 4.0, A7: 0.25, A8: 0.0, A9: 0.0, A10: 0.0, A11: 1.0, A12: 2.0, A13: 372.0, A14: 123.0."
417,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 0.0, A2: 33.75, A3: 0.75, A4: 2.0, A5: 4.0, A6: 5.0, A7: 1.0, A8: 1.0, A9: 1.0, A10: 3.0, A11: 1.0, A12: 2.0, A13: 212.0, A14: 1.0. 
",bad,"[good, bad]",1,"The client has attributes: A1: 0.0, A2: 33.75, A3: 0.75, A4: 2.0, A5: 4.0, A6: 5.0, A7: 1.0, A8: 1.0, A9: 1.0, A10: 3.0, A11: 1.0, A12: 2.0, A13: 212.0, A14: 1.0."
418,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 1.0, A2: 25.25, A3: 1.0, A4: 2.0, A5: 6.0, A6: 4.0, A7: 0.5, A8: 0.0, A9: 0.0, A10: 0.0, A11: 0.0, A12: 2.0, A13: 200.0, A14: 1.0. 
",bad,"[good, bad]",1,"The client has attributes: A1: 1.0, A2: 25.25, A3: 1.0, A4: 2.0, A5: 6.0, A6: 4.0, A7: 0.5, A8: 0.0, A9: 0.0, A10: 0.0, A11: 0.0, A12: 2.0, A13: 200.0, A14: 1.0."
419,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 1.0, A2: 37.17, A3: 4.0, A4: 2.0, A5: 8.0, A6: 5.0, A7: 5.0, A8: 1.0, A9: 0.0, A10: 0.0, A11: 1.0, A12: 1.0, A13: 280.0, A14: 1.0. 
",bad,"[good, bad]",1,"The client has attributes: A1: 1.0, A2: 37.17, A3: 4.0, A4: 2.0, A5: 8.0, A6: 5.0, A7: 5.0, A8: 1.0, A9: 0.0, A10: 0.0, A11: 1.0, A12: 1.0, A13: 280.0, A14: 1.0."
420,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 1.0, A2: 34.17, A3: 9.17, A4: 2.0, A5: 8.0, A6: 4.0, A7: 4.5, A8: 1.0, A9: 1.0, A10: 12.0, A11: 1.0, A12: 2.0, A13: 0.0, A14: 222.0. 
",good,"[good, bad]",0,"The client has attributes: A1: 1.0, A2: 34.17, A3: 9.17, A4: 2.0, A5: 8.0, A6: 4.0, A7: 4.5, A8: 1.0, A9: 1.0, A10: 12.0, A11: 1.0, A12: 2.0, A13: 0.0, A14: 222.0."
421,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 1.0, A2: 44.0, A3: 2.0, A4: 2.0, A5: 7.0, A6: 4.0, A7: 1.75, A8: 1.0, A9: 1.0, A10: 2.0, A11: 1.0, A12: 2.0, A13: 0.0, A14: 16.0. 
",good,"[good, bad]",0,"The client has attributes: A1: 1.0, A2: 44.0, A3: 2.0, A4: 2.0, A5: 7.0, A6: 4.0, A7: 1.75, A8: 1.0, A9: 1.0, A10: 2.0, A11: 1.0, A12: 2.0, A13: 0.0, A14: 16.0."
422,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 1.0, A2: 80.25, A3: 5.5, A4: 2.0, A5: 8.0, A6: 4.0, A7: 0.54, A8: 1.0, A9: 0.0, A10: 0.0, A11: 0.0, A12: 2.0, A13: 0.0, A14: 341.0. 
",bad,"[good, bad]",1,"The client has attributes: A1: 1.0, A2: 80.25, A3: 5.5, A4: 2.0, A5: 8.0, A6: 4.0, A7: 0.54, A8: 1.0, A9: 0.0, A10: 0.0, A11: 0.0, A12: 2.0, A13: 0.0, A14: 341.0."
423,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 1.0, A2: 34.08, A3: 2.5, A4: 2.0, A5: 8.0, A6: 4.0, A7: 1.0, A8: 0.0, A9: 0.0, A10: 0.0, A11: 0.0, A12: 2.0, A13: 460.0, A14: 17.0. 
",bad,"[good, bad]",1,"The client has attributes: A1: 1.0, A2: 34.08, A3: 2.5, A4: 2.0, A5: 8.0, A6: 4.0, A7: 1.0, A8: 0.0, A9: 0.0, A10: 0.0, A11: 0.0, A12: 2.0, A13: 460.0, A14: 17.0."
424,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 1.0, A2: 23.25, A3: 1.0, A4: 2.0, A5: 8.0, A6: 4.0, A7: 0.835, A8: 1.0, A9: 0.0, A10: 0.0, A11: 0.0, A12: 1.0, A13: 300.0, A14: 1.0. 
",good,"[good, bad]",0,"The client has attributes: A1: 1.0, A2: 23.25, A3: 1.0, A4: 2.0, A5: 8.0, A6: 4.0, A7: 0.835, A8: 1.0, A9: 0.0, A10: 0.0, A11: 0.0, A12: 1.0, A13: 300.0, A14: 1.0."
425,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 1.0, A2: 34.25, A3: 1.75, A4: 2.0, A5: 9.0, A6: 5.0, A7: 0.25, A8: 1.0, A9: 0.0, A10: 0.0, A11: 1.0, A12: 2.0, A13: 163.0, A14: 1.0. 
",bad,"[good, bad]",1,"The client has attributes: A1: 1.0, A2: 34.25, A3: 1.75, A4: 2.0, A5: 9.0, A6: 5.0, A7: 0.25, A8: 1.0, A9: 0.0, A10: 0.0, A11: 1.0, A12: 2.0, A13: 163.0, A14: 1.0."
426,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 0.0, A2: 35.75, A3: 0.915, A4: 2.0, A5: 6.0, A6: 4.0, A7: 0.75, A8: 1.0, A9: 1.0, A10: 4.0, A11: 0.0, A12: 2.0, A13: 0.0, A14: 1584.0. 
",good,"[good, bad]",0,"The client has attributes: A1: 0.0, A2: 35.75, A3: 0.915, A4: 2.0, A5: 6.0, A6: 4.0, A7: 0.75, A8: 1.0, A9: 1.0, A10: 4.0, A11: 0.0, A12: 2.0, A13: 0.0, A14: 1584.0."
427,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 1.0, A2: 37.5, A3: 0.835, A4: 2.0, A5: 10.0, A6: 4.0, A7: 0.04, A8: 0.0, A9: 0.0, A10: 0.0, A11: 0.0, A12: 2.0, A13: 120.0, A14: 6.0. 
",bad,"[good, bad]",1,"The client has attributes: A1: 1.0, A2: 37.5, A3: 0.835, A4: 2.0, A5: 10.0, A6: 4.0, A7: 0.04, A8: 0.0, A9: 0.0, A10: 0.0, A11: 0.0, A12: 2.0, A13: 120.0, A14: 6.0."
428,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 1.0, A2: 17.25, A3: 3.0, A4: 2.0, A5: 4.0, A6: 4.0, A7: 0.04, A8: 0.0, A9: 0.0, A10: 0.0, A11: 1.0, A12: 2.0, A13: 160.0, A14: 41.0. 
",bad,"[good, bad]",1,"The client has attributes: A1: 1.0, A2: 17.25, A3: 3.0, A4: 2.0, A5: 4.0, A6: 4.0, A7: 0.04, A8: 0.0, A9: 0.0, A10: 0.0, A11: 1.0, A12: 2.0, A13: 160.0, A14: 41.0."
429,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 0.0, A2: 41.58, A3: 1.04, A4: 2.0, A5: 6.0, A6: 4.0, A7: 0.665, A8: 0.0, A9: 0.0, A10: 0.0, A11: 0.0, A12: 2.0, A13: 240.0, A14: 238.0. 
",bad,"[good, bad]",1,"The client has attributes: A1: 0.0, A2: 41.58, A3: 1.04, A4: 2.0, A5: 6.0, A6: 4.0, A7: 0.665, A8: 0.0, A9: 0.0, A10: 0.0, A11: 0.0, A12: 2.0, A13: 240.0, A14: 238.0."
430,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 0.0, A2: 25.58, A3: 0.0, A4: 2.0, A5: 8.0, A6: 4.0, A7: 0.0, A8: 0.0, A9: 0.0, A10: 0.0, A11: 0.0, A12: 3.0, A13: 184.0, A14: 1.0. 
",good,"[good, bad]",0,"The client has attributes: A1: 0.0, A2: 25.58, A3: 0.0, A4: 2.0, A5: 8.0, A6: 4.0, A7: 0.0, A8: 0.0, A9: 0.0, A10: 0.0, A11: 0.0, A12: 3.0, A13: 184.0, A14: 1.0."
431,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 0.0, A2: 23.5, A3: 9.0, A4: 2.0, A5: 11.0, A6: 4.0, A7: 8.5, A8: 1.0, A9: 1.0, A10: 5.0, A11: 1.0, A12: 2.0, A13: 120.0, A14: 1.0. 
",good,"[good, bad]",0,"The client has attributes: A1: 0.0, A2: 23.5, A3: 9.0, A4: 2.0, A5: 11.0, A6: 4.0, A7: 8.5, A8: 1.0, A9: 1.0, A10: 5.0, A11: 1.0, A12: 2.0, A13: 120.0, A14: 1.0."
432,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 1.0, A2: 22.08, A3: 11.46, A4: 2.0, A5: 4.0, A6: 4.0, A7: 1.585, A8: 0.0, A9: 0.0, A10: 0.0, A11: 1.0, A12: 2.0, A13: 100.0, A14: 1213.0. 
",bad,"[good, bad]",1,"The client has attributes: A1: 1.0, A2: 22.08, A3: 11.46, A4: 2.0, A5: 4.0, A6: 4.0, A7: 1.585, A8: 0.0, A9: 0.0, A10: 0.0, A11: 1.0, A12: 2.0, A13: 100.0, A14: 1213.0."
